01168921|69|23|1138|1147358|1147000|30591|31000|409|575424|748051|748051|3|0|0|0
01168921|70|23|1138|1153196|1153000|5838|6000|162|575424|748051|748051|3|1|0|0
01219108|71|24|840|1179608|1179000|26412|26000|-412|580224|754291|754291|3|0|0|0
01219108|72|24|841|1179835|1179000|227|0|-227|580224|754291|754291|3|0|0|0
01219108|73|24|841|1180056|1179000|221|0|-221|580224|754291|754291|3|1|0|0
01219108|74|24|1134|1210931|1210000|30875|31000|125|580224|754291|754291|3|0|0|0
01219108|75|24|1135|1215065|1214000|4134|4000|-134|580224|754291|754291|3|1|0|0
01269241|76|25|1052|1248380|1248000|33315|34000|685|596800|775839|775839|3|0|0|0
01269241|77|25|1052|1253277|1253000|4897|5000|103|596800|775839|775839|3|1|0|0
01319397|78|26|1060|1278714|1278000|25437|25000|-437|599488|779334|779334|3|0|0|0
01319397|79|26|1061|1278996|1279000|282|1000|718|599488|779334|779334|3|1|0|0
01319397|80|26|1201|1310359|1310000|31363|31000|-363|599488|779334|779334|3|0|0|0
01319397|81|26|1202|1311507|1311000|1148|1000|-148|599488|779334|779334|3|1|0|0
01369412|82|27|862|1341049|1340000|29542|29000|-542|591808|769350|769350|3|0|0|0
01369412|83|27|862|1341164|1341000|115|1000|885|591808|769350|769350|3|0|0|0
01369412|84|27|862|1341232|1341000|68|0|-68|591808|769350|769350|3|1|0|0
01419809|85|28|854|1372239|1372000|31007|31000|-7|592256|769932|769932|3|0|0|0
01419809|86|28|855|1372326|1372000|87|0|-87|592256|769932|769932|3|0|0|0
01419809|87|28|855|1378876|1378000|6550|6000|-550|592256|769932|769932|3|1|0|0
01419809|88|28|913|1411125|1411000|32249|33000|751|592256|769932|769932|3|0|0|0
01419809|89|28|913|1412330|1412000|1205|1000|-205|592256|769932|769932|3|1|0|0
01469832|90|29|660|1442713|1442000|30383|30000|-383|588640|765231|765231|3|1|0|0
01519979|91|30|670|1473455|1473000|30742|31000|258|529056|687772|687772|3|0|0|0
01519979|92|30|670|1473630|1473000|175|0|-175|529056|687772|687772|3|1|0|0
01519979|93|30|1026|1507252|1507000|33622|34000|378|529056|687772|687772|3|0|0|0
01519979|94|30|1027|1511046|1510000|3794|3000|-794|529056|687772|687772|3|1|0|0
01570155|95|31|1082|1538659|1538000|27613|28000|387|497696|497696|497696|3|0|0|0
01570155|96|31|1082|1538897|1538000|238|0|-238|497696|497696|497696|3|1|0|0
01620331|97|32|1112|1575058|1575000|36161|37000|839|499072|499072|499072|3|0|0|0
01620331|98|32|1112|1575364|1575000|306|0|-306|499072|499072|499072|3|1|0|0
01620331|99|32|843|1606274|1606000|30910|31000|90|499072|499072|499072|3|0|0|0
01620331|100|32|844|1612195|1612000|5921|6000|79|499072|499072|499072|3|0|0|0
01620331|101|32|844|1617450|1617000|5255|5000|-255|499072|499072|499072|3|1|0|0
01670489|102|33|846|1641080|1641000|23630|24000|370|499072|499072|499072|3|0|0|0
01670489|103|33|846|1641345|1641000|265|0|-265|499072|499072|499072|3|0|0|0
01670489|104|33|847|1641651|1641000|306|0|-306|499072|499072|499072|3|1|0|0
01720457|105|34|1174|1670441|1670000|28790|29000|210|498989|498989|498989|2|0|0|0
01720457|106|34|1175|1673918|1673000|3477|3000|-477|498989|498989|498989|2|1|0|0
01720457|107|34|862|1704882|1705000|30964|32000|1036|498989|498989|498989|2|0|0|0
01720457|108|34|862|1705172|1705000|290|0|-290|498989|498989|498989|2|0|0|0
01720457|109|34|863|1705404|1705000|232|0|-232|498989|498989|498989|2|1|0|0
01770465|110|35|1076|1740297|1740000|34893|35000|107|569184|569184|569184|2|0|0|0
01770465|111|35|1076|1740719|1740000|422|0|-422|569184|569184|569184|2|1|0|0
01770465|112|35|1021|1769898|1769000|29179|29000|-179|569184|569184|569184|2|0|0|0
01821572|113|36|1022|1771061|1770000|1163|1000|-163|569184|569184|569184|2|1|0|0
01821572|114|36|988|1804789|1804000|33728|34000|272|569184|569184|569184|2|0|0|0
01821572|115|36|989|1805148|1805000|359|1000|641|569184|569184|569184|2|1|0|0
01870731|116|37|861|1835519|1835000|30371|30000|-371|588864|588864|588864|2|0|0|0
01870731|117|37|861|1835762|1835000|243|0|-243|588864|588864|588864|2|0|0|0
01870731|118|37|861|1837173|1837000|1411|2000|589|588864|588864|588864|2|1|0|0
01870731|119|37|830|1865824|1865000|28651|28000|-651|588864|588864|588864|2|0|0|0
01870731|120|37|831|1870147|1870000|4323|5000|677|588864|588864|588864|2|0|0|0
01920128|121|38|831|1875726|1875000|5579|5000|-579|588864|588864|588864|2|1|0|0
01920128|122|38|823|1904806|1904000|29080|29000|-80|588864|588864|588864|2|0|0|0
01920128|123|38|823|1909226|1909000|4420|5000|580|588864|588864|588864|2|0|0|0
01920128|124|38|824|1914723|1914000|5497|5000|-497|588864|588864|588864|2|1|0|0
01970039|125|39|1151|1933824|1933000|19101|19000|-101|596896|596896|596896|2|0|0|0
01970039|126|39|1151|1934793|1934000|969|1000|31|596896|596896|596896|2|1|0|0
01970039|127|39|1134|1966467|1966000|31674|32000|326|596896|596896|596896|2|0|0|0
01970039|128|39|1135|1966598|1966000|131|0|-131|596896|596896|596896|2|1|0|0
02020219|129|40|1150|1999784|1999000|33186|33000|-186|596896|596896|596896|2|0|0|0
02020219|130|40|1150|2000134|1999000|350|0|-350|596896|596896|596896|2|1|0|0
02070256|131|41|1134|2030559|2030000|30425|31000|575|596826|596826|596826|2|0|0|0
02070256|132|41|1135|2030874|2030000|315|0|-315|596826|596826|596826|2|1|0|0
02070256|133|41|1030|2067597|2067000|36723|37000|277|596826|596826|596826|2|0|0|0
02121357|134|42|1030|2073626|2073000|6029|6000|-29|596826|596826|596826|2|1|0|0
02121357|135|42|904|2097520|2097000|23894|24000|106|596826|596826|596826|2|0|0|0
02121357|136|42|904|2097727|2097000|207|0|-207|596826|596826|596826|2|0|0|0
02121357|137|42|905|2097890|2097000|163|0|-163|596826|596826|596826|2|1|0|0
02170757|138|43|875|2130954|2131000|33064|34000|936|604000|604000|604000|2|0|0|0
02170757|139|43|875|2131156|2131000|202|0|-202|604000|604000|604000|2|0|0|0
02170757|140|43|875|2137903|2137000|6747|6000|-747|604000|604000|604000|2|1|0|0
02170757|141|43|853|2163224|2163000|25321|26000|679|604000|604000|604000|2|0|0|0
02170757|142|43|853|2163339|2163000|115|0|-115|604000|604000|604000|2|0|0|0
02170757|143|43|853|2163453|2163000|114|0|-114|604000|604000|604000|2|1|0|0
02221030|144|44|855|2196069|2196000|32616|33000|384|637472|637472|637472|2|0|0|0
02221030|145|44|856|2196253|2196000|184|0|-184|637472|637472|637472|2|0|0|0
02221030|146|44|856|2196693|2196000|440|0|-440|637472|637472|637472|2|1|0|0
02271100|147|45|846|2231749|2231000|35056|35000|-56|637472|637472|637472|2|0|0|0
02271100|148|45|847|2236047|2235000|4298|4000|-298|637472|637472|637472|2|0|0|0
02271100|149|45|847|2241331|2241000|5284|6000|716|637472|637472|637472|2|1|0|0
02271100|150|45|825|2263265|2263000|21934|22000|66|637472|637472|637472|2|0|0|0
02271100|151|45|825|2263368|2263000|103|0|-103|637472|637472|637472|2|0|0|0
02271100|152|45|825|2263558|2263000|190|0|-190|637472|637472|637472|2|1|0|0
02321281|153|46|1186|2296885|2297000|33327|34000|673|637435|637435|637435|2|0|0|0
02321281|154|46|1187|2297214|2297000|329|0|-329|637435|637435|637435|2|1|0|0
02371675|155|47|1004|2326631|2326000|29417|29000|-417|669043|669043|669043|2|0|0|0
02371675|156|47|1005|2333861|2333000|7230|7000|-230|669043|669043|669043|2|1|0|0
02371675|157|47|829|2360315|2360000|26454|27000|546|669043|669043|669043|2|0|0|0
02371675|158|47|829|2360499|2360000|184|0|-184|669043|669043|669043|2|0|0|0
02371675|159|47|830|2360660|2360000|161|0|-161|669043|669043|669043|2|1|0|0
02422476|160|48|884|2392705|2392000|32045|32000|-45|669043|669043|669043|2|0|0|0
02422476|161|48|885|2393015|2392000|310|0|-310|669043|669043|669043|2|0|0|0
02422476|162|48|885|2399051|2398000|6036|6000|-36|669043|669043|669043|2|1|0|0
02472051|163|49|891|2427944|2427000|28893|29000|107|669043|669043|669043|2|0|0|0
02472051|164|49|891|2433011|2432000|5067|5000|-67|669043|669043|669043|2|0|0|0
02472051|165|49|891|2439252|2439000|6241|7000|759|669043|669043|669043|2|1|0|0
02472051|166|49|863|2461077|2461000|21825|22000|175|669043|669043|669043|2|0|0|0
02472051|167|49|863|2461365|2461000|288|0|-288|669043|669043|669043|2|0|0|0
02472051|168|49|863|2461563|2461000|198|0|-198|669043|669043|669043|2|1|0|0
02522277|169|50|871|2489750|2489000|28187|28000|-187|669043|669043|669043|2|0|0|0
02522277|170|50|871|2489879|2489000|129|0|-129|669043|669043|669043|2|0|0|0
02522277|171|50|872|2497338|2497000|7459|8000|541|669043|669043|669043|2|1|0|0
02572128|172|51|1169|2526830|2526000|29492|29000|-492|669043|669043|669043|2|0|0|0
02572128|173|51|1170|2533609|2533000|6779|7000|221|669043|669043|669043|2|1|0|0
02572128|174|51|1193|2557641|2557000|24032|24000|-32|669043|669043|669043|2|0|0|0
02572128|175|51|1194|2558029|2557000|388|0|-388|669043|669043|669043|2|1|0|0
02622137|176|52|1081|2591746|2591000|33717|34000|283|669043|669043|669043|2|0|0|0
02622137|177|52|1082|2592503|2592000|757|1000|243|669043|669043|669043|2|1|0|0
02672327|178|53|944|2622027|2621000|29524|29000|-524|680433|680433|680433|2|0|0|0
02672327|179|53|944|2622081|2621000|54|0|-54|680433|680433|680433|2|0|0|0
02672327|180|53|944|2622127|2621000|46|0|-46|680433|680433|680433|2|1|0|0
02672327|181|53|894|2656190|2656000|34063|35000|937|680433|680433|680433|2|0|0|0
02672327|182|53|895|2656456|2656000|266|0|-266|680433|680433|680433|2|0|0|0
02672327|183|53|895|2659357|2659000|2901|3000|99|680433|680433|680433|2|1|0|0
02722412|184|54|872|2692447|2692000|33090|33000|-90|681441|681441|681441|3|0|0|0
02722412|185|54|872|2696195|2696000|3748|4000|252|681441|681441|681441|3|0|0|0
02722412|186|54|873|2701694|2701000|5499|5000|-499|681441|681441|681441|3|1|0|0
02772518|187|55|897|2721968|2721000|20274|20000|-274|683020|683020|683020|3|0|0|0
02772518|188|55|897|2722120|2722000|152|1000|848|683020|683020|683020|3|0|0|0
02772518|189|55|898|2722263|2722000|143|0|-143|683020|683020|683020|3|1|0|0
02772518|190|55|1065|2752018|2751000|29755|29000|-755|683020|683020|683020|3|1|0|0
02822655|191|56|922|2785585|2785000|33567|34000|433|683020|683020|683020|3|0|0|0
02822655|192|56|922|2785741|2785000|156|0|-156|683020|683020|683020|3|0|0|0
02822655|193|56|923|2785885|2785000|144|0|-144|683020|683020|683020|3|1|0|0
02822655|194|56|880|2817360|2817000|31475|32000|525|683020|683020|683020|3|0|0|0
02822655|195|56|880|2817493|2817000|133|0|-133|683020|683020|683020|3|0|0|0
02822655|196|56|881|2819661|2819000|2168|2000|-168|683020|683020|683020|3|1|0|0
02872840|197|57|883|2855568|2855000|35907|36000|93|683020|683020|683020|3|0|0|0
02872840|198|57|884|2857321|2857000|1753|2000|247|683020|683020|683020|3|0|0|0
02872840|199|57|884|2863621|2863000|6300|6000|-300|683020|683020|683020|3|1|0|0
02923076|200|58|844|2885323|2885000|21702|22000|298|683020|683020|683020|3|0|0|0
02923076|201|58|845|2891799|2891000|6476|6000|-476|683020|683020|683020|3|0|0|0
02923076|202|58|845|2897015|2896000|5216|5000|-216|683020|683020|683020|3|1|0|0
02923076|203|58|859|2921496|2921000|24481|25000|519|683020|683020|683020|3|0|0|0
02923076|204|58|860|2921776|2921000|280|0|-280|683020|683020|683020|3|0|0|0
02923076|205|58|860|2921996|2921000|220|0|-220|683020|683020|683020|3|1|0|0
02973205|206|59|860|2952459|2952000|30463|31000|537|683020|683020|683020|3|0|0|0
02973205|207|59|860|2953342|2953000|883|1000|117|683020|683020|683020|3|0|0|0
02973205|208|59|860|2959857|2959000|6515|6000|-515|683020|683020|683020|3|1|0|0
03023274|209|60|888|2981814|2981000|21957|22000|43|683020|683020|683020|3|0|0|0
03023274|210|60|888|2981929|2981000|115|0|-115|683020|683020|683020|3|0|0|0
03023274|211|60|889|2982043|2981000|114|0|-114|683020|683020|683020|3|1|0|0
03023274|212|60|841|3018028|3018000|35985|37000|1015|683020|683020|683020|3|0|0|0
03023274|213|60|841|3018136|3018000|108|0|-108|683020|683020|683020|3|0|0|0
03023274|214|60|841|3018247|3018000|111|0|-111|683020|683020|683020|3|1|0|0
03073197|215|61|864|3049553|3049000|31306|31000|-306|703584|703584|703584|3|0|0|0
03073197|216|61|865|3051898|3051000|2345|2000|-345|703584|703584|703584|3|0|0|0
03073197|217|61|865|3056978|3056000|5080|5000|-80|703584|703584|703584|3|1|0|0
03123538|218|62|1203|3080275|3080000|23297|24000|703|703584|703584|703584|3|0|0|0
03123538|219|62|1204|3080343|3080000|68|0|-68|703584|703584|703584|3|1|0|0
03123538|220|62|1187|3115899|3115000|35556|35000|-556|703584|703584|703584|3|0|0|0
03123538|221|62|1187|3116132|3115000|233|0|-233|703584|703584|703584|3|1|0|0
03173850|222|63|943|3146471|3146000|30339|31000|661|703584|703584|703584|3|0|0|0
03173850|223|63|943|3146621|3146000|150|0|-150|703584|703584|703584|3|0|0|0
03173850|224|63|944|3146772|3146000|151|0|-151|703584|703584|703584|3|1|0|0
03223884|225|64|975|3184691|3184000|37919|38000|81|718939|718939|718939|3|0|0|0
03223884|226|64|975|3184949|3184000|258|0|-258|718939|718939|718939|3|0|0|0
03223884|227|64|975|3185210|3185000|261|1000|739|718939|718939|718939|3|1|0|0
03223884|228|64|858|3215837|3215000|30627|30000|-627|718939|718939|718939|3|0|0|0
03223884|229|64|858|3215995|3215000|158|0|-158|718939|718939|718939|3|0|0|0
03223884|230|64|858|3217421|3217000|1426|2000|574|718939|718939|718939|3|1|0|0
03273966|231|65|876|3247191|3247000|29770|30000|230|718939|718939|718939|3|0|0|0
03273966|232|65|876|3247339|3247000|148|0|-148|718939|718939|718939|3|0|0|0
03273966|233|65|876|3247477|3247000|138|0|-138|718939|718939|718939|3|1|0|0
03324017|234|66|824|3277911|3277000|30434|30000|-434|718939|718939|718939|3|0|0|0
03324017|235|66|824|3278085|3277000|174|0|-174|718939|718939|718939|3|0|0|0
03324017|236|66|824|3280173|3280000|2088|3000|912|718939|718939|718939|3|1|0|0
03324017|237|66|889|3309270|3309000|29097|29000|-97|718939|718939|718939|3|1|0|0
03374060|238|67|818|3345860|3345000|36590|36000|-590|718939|718939|718939|3|0|0|0
03374060|239|67|818|3351851|3351000|5991|6000|9|718939|718939|718939|3|0|0|0
03374060|240|67|818|3358004|3357000|6153|6000|-153|718939|718939|718939|3|1|0|0
03424363|241|68|911|3378791|3378000|20787|21000|213|718939|718939|718939|3|0|0|0
03424363|242|68|911|3379034|3378000|243|0|-243|718939|718939|718939|3|0|0|0
03424363|243|68|912|3379163|3379000|129|1000|871|718939|718939|718939|3|1|0|0
03424363|244|68|852|3410002|3410000|30839|31000|161|718939|718939|718939|3|0|0|0
03424363|245|68|852|3412190|3412000|2188|2000|-188|718939|718939|718939|3|0|0|0
03424363|246|68|852|3417581|3417000|5391|5000|-391|718939|718939|718939|3|1|0|0
03474722|247|69|898|3444977|3445000|27396|28000|604|718939|718939|718939|3|0|0|0
03474722|248|69|898|3450317|3450000|5340|5000|-340|718939|718939|718939|3|0|0|0
03474722|249|69|899|3455508|3455000|5191|5000|-191|718939|718939|718939|3|1|0|0
03523627|250|70|858|3477305|3477000|21797|22000|203|718939|718939|718939|3|0|0|0
03523627|251|70|858|3477353|3477000|48|0|-48|718939|718939|718939|3|0|0|0
03523627|252|70|859|3478394|3478000|1041|1000|-41|718939|718939|718939|3|1|0|0
03523627|253|70|853|3511985|3511000|33591|33000|-591|718939|718939|718939|3|0|0|0
03523627|254|70|853|3512158|3512000|173|1000|827|718939|718939|718939|3|0|0|0
03523627|255|70|854|3517456|3517000|5298|5000|-298|718939|718939|718939|3|1|0|0
03573719|256|71|872|3543986|3543000|26530|26000|-530|718939|718939|718939|3|0|0|0
03573719|257|71|872|3544140|3544000|154|1000|846|718939|718939|718939|3|0|0|0
03573719|258|71|872|3544314|3544000|174|0|-174|718939|718939|718939|3|1|0|0
03623972|259|72|872|3573872|3573000|29558|29000|-558|718939|718939|718939|3|0|0|0
03623972|260|72|872|3574064|3573000|192|0|-192|718939|718939|718939|3|0|0|0
03623972|261|72|873|3580520|3580000|6456|7000|544|718939|718939|718939|3|1|0|0
03623972|262|72|827|3605809|3605000|25289|25000|-289|718939|718939|718939|3|0|0|0
03623972|263|72|827|3606016|3605000|207|0|-207|718939|718939|718939|3|0|0|0
03623972|264|72|828|3606169|3606000|153|1000|847|718939|718939|718939|3|1|0|0
03674578|265|73|1080|3638944|3638000|32775|32000|-775|727540|727540|727540|3|0|0|0
03674578|266|73|1080|3639131|3638000|187|0|-187|727540|727540|727540|3|1|0|0
03724017|267|74|936|3674924|3674000|35793|36000|207|727540|727540|727540|3|0|0|0
03724017|268|74|936|3679815|3679000|4891|5000|109|727540|727540|727540|3|0|0|0
03724017|269|74|936|3685905|3685000|6090|6000|-90|727540|727540|727540|3|1|0|0
03724017|270|74|904|3708245|3708000|22340|23000|660|727540|727540|727540|3|0|0|0
03724017|271|74|905|3711503|3711000|3258|3000|-258|727540|727540|727540|3|0|0|0
03724017|272|74|905|3716710|3716000|5207|5000|-207|727540|727540|727540|3|1|0|0
03774194|273|75|905|3740862|3740000|24152|24000|-152|727540|727540|727540|3|0|0|0
03774194|274|75|906|3741120|3741000|258|1000|742|727540|727540|727540|3|0|0|0
03774194|275|75|906|3741368|3741000|248|0|-248|727540|727540|727540|3|1|0|0
03774194|276|75|873|3772525|3772000|31157|31000|-157|727540|727540|727540|3|0|0|0
03774194|277|75|874|3772735|3772000|210|0|-210|727540|727540|727540|3|0|0|0
03824542|278|76|874|3776923|3776000|4188|4000|-188|727540|727540|727540|3|1|0|0
03824542|279|76|837|3805026|3805000|28103|29000|897|727540|727540|727540|3|0|0|0
03824542|280|76|838|3805236|3805000|210|0|-210|727540|727540|727540|3|0|0|0
03824542|281|76|838|3805466|3805000|230|0|-230|727540|727540|727540|3|1|0|0
03874433|282|77|826|3838758|3838000|33292|33000|-292|727540|727540|727540|3|0|0|0
03874433|283|77|827|3838934|3838000|176|0|-176|727540|727540|727540|3|0|0|0
03874433|284|77|827|3839066|3838000|132|0|-132|727540|727540|727540|3|1|0|0
03874433|285|77|1172|3871696|3871000|32630|33000|370|727540|727540|727540|3|0|0|0
03923877|286|78|1173|3876120|3875000|4424|4000|-424|727540|727540|727540|3|1|0|0
03923877|287|78|1053|3904565|3904000|28445|29000|555|727540|727540|727540|3|0|0|0
03923877|288|78|1053|3904932|3904000|367|0|-367|727540|727540|727540|3|1|0|0
03974398|289|79|1096|3935609|3935000|30677|31000|323|727540|727540|727540|3|0|0|0
03974398|290|79|1097|3936002|3935000|393|0|-393|727540|727540|727540|3|1|0|0
04023840|291|80|54|3978192|3978000|42190|43000|810|727540|727540|727540|3|0|0|0
04023840|292|80|1002|3978400|3978000|208|0|-208|727540|727540|727540|3|0|0|0
04023840|293|80|56|3984612|3984000|6212|6000|-212|727540|727540|727540|3|0|0|1
04023840|294|80|56|3984629|3984000|17|0|-17|727540|727540|727540|3|0|0|1
04023840|295|80|56|3984640|3984000|11|0|-11|727540|727540|727540|3|0|0|1
04023840|296|80|1003|3984820|3984000|180|0|-180|727540|727540|727540|3|0|0|0
04023840|297|80|1003|3988796|3988000|3976|4000|24|727540|727540|727540|3|0|0|0
04023840|298|80|1003|3994085|3993000|5289|5000|-289|727540|727540|727540|3|0|0|0
04023840|299|80|56|3995203|3995000|1118|2000|882|727540|727540|727540|3|0|0|1
04023840|300|80|56|3995213|3995000|10|0|-10|727540|727540|727540|3|0|0|1
04023840|301|80|56|3995223|3995000|10|0|-10|727540|727540|727540|3|0|0|1
04023840|302|80|1003|4000643|4000000|5420|5000|-420|727540|727540|727540|3|1|0|0
04023840|303|80|56|4005601|4005000|4958|5000|42|727540|727540|727540|3|0|0|1
04023840|304|80|56|4005609|4005000|8|0|-8|727540|727540|727540|3|0|0|1
04023840|305|80|56|4005619|4005000|10|0|-10|727540|727540|727540|3|0|0|1
04023840|306|80|824|4006864|4006000|1245|1000|-245|727540|727540|727540|3|1|0|0
04023840|307|80|56|4015617|4015000|8753|9000|247|727540|727540|727540|3|0|0|1
04023840|308|80|56|4015623|4015000|6|0|-6|727540|727540|727540|3|0|0|1
04073826|309|81|56|4025585|4025000|9962|10000|38|727540|727540|727540|3|0|0|1
04073826|310|81|56|4025593|4025000|8|0|-8|727540|727540|727540|3|0|0|1
04073826|311|81|56|4025598|4025000|5|0|-5|727540|727540|727540|3|0|0|1
04073826|312|81|56|4035890|4035000|10292|10000|-292|727540|727540|727540|3|0|0|1
04073826|313|81|56|4035913|4036000|23|1000|977|727540|727540|727540|3|0|0|1
04073826|314|81|56|4035923|4036000|10|0|-10|727540|727540|727540|3|0|0|1
04073826|315|81|56|4035933|4036000|10|0|-10|727540|727540|727540|3|0|0|1
04073826|316|81|1027|4039645|4039000|3712|3000|-712|727540|727540|727540|3|0|0|0
04073826|317|81|1028|4043641|4043000|3996|4000|4|727540|727540|727540|3|1|0|0
04073826|318|81|56|4045407|4045000|1766|2000|234|727540|727540|727540|3|0|0|1
04073826|319|81|56|4045421|4045000|14|0|-14|727540|727540|727540|3|0|0|1
04073826|320|81|56|4055534|4055000|10113|10000|-113|727540|727540|727540|3|0|0|1
04073826|321|81|56|4055538|4055000|4|0|-4|727540|727540|727540|3|0|0|1
04073826|322|81|56|4055542|4055000|4|0|-4|727540|727540|727540|3|0|0|1
04073826|323|81|56|4055545|4055000|3|0|-3|727540|727540|727540|3|0|0|1
